id,name,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,review_scores_value,calculated_host_listings_count
50797784,???????????????59-63???????????????. ??????$12000????€?????????€???????????????????€???????????€????????????????????????????,381554404,C,within a few hours,1,,Sham Shui Po,22.32742,114.16529,Entire home/apt,4,400,365,0,,,365,,2
50818621,"RARE!New,bright,spacious, cozy app in Kennedy Town",4720714,Kristina,within a day,1,0,Central & Western,22.28333,114.13062,Entire home/apt,3,850,10,0,,,15,,1
50822783,5mins walk to Hong Kong University MTR station,7997635,Oi Chin,within an hour,1,0.67,Central & Western,22.28568,114.13899,Entire home/apt,3,3000,31,0,,,213,,5
50823841,2 mins walk to Sai Ying Pun MTR,7997635,Oi Chin,within an hour,1,0.67,Central & Western,22.28853,114.14497,Entire home/apt,1,2000,31,0,,,179,,5
50837826,Central spacious 3 bedrooms apt in LKF,196723966,Jess,within an hour,0.94,1,Central & Western,22.28035,114.15486,Entire home/apt,4,1010,1,13,2022/9/1,0.95,74,4.69,3
50854581,Cozy home with a rooftop in a walkup (no lift!),284614148,Lucia,within an hour,0.9,0.69,Central & Western,22.28376,114.12742,Entire home/apt,2,627,4,11,2022/8/23,0.79,13,4.91,1
50869531,Large and Serene Creative Flat w/ High Ceilings,1572313,Amanda,,,1,Central & Western,22.28801,114.14498,Entire home/apt,2,900,4,2,2022/3/27,0.15,0,5,1
50901710,For Film & Photo shootings,218702365,Chris,within an hour,1,0.84,Wan Chai,22.27739,114.17757,Entire home/apt,1,500,1,1,2021/7/28,0.07,0,3,4
50902687,????????€????????????A,396156611,Ken,within an hour,0.95,0.99,Yau Tsim Mong,22.29856,114.17143,Entire home/apt,2,350,1,0,,,0,,15
50936974,????????€????????????B,396156611,Ken,within an hour,0.95,0.99,Yau Tsim Mong,22.29731,114.16957,Entire home/apt,2,280,1,7,2022/8/8,0.5,3,4.29,15
50965266,????????€????????????C,396156611,Ken,within an hour,0.95,0.99,Yau Tsim Mong,22.29846,114.1693,Entire home/apt,2,280,1,4,2022/3/23,0.3,0,4.5,15
51000069,2 bedroom apartment / Main st. of Lamma Island,135637146,Viktoria,within an hour,1,1,Islands,22.22391,114.11033,Entire home/apt,4,717,1,113,2022/9/12,9.42,347,4.74,1
51002615,3-bedroom apartment,56570136,The Grand Blossom,within an hour,1,0.99,Kowloon City,22.30871,114.18485,Entire home/apt,5,1200,1,2,2022/7/2,0.14,0,4.5,43
51004151,Good for University students/Nice Apartment~3D5,353326613,Savi,within a few hours,1,0.16,Wan Chai,22.25961,114.19184,Private room,2,234,28,0,,,258,,98
51004450,Good location apartment with promotion/216,353326613,Savi,within a few hours,1,0.16,Wan Chai,22.28178,114.18397,Entire home/apt,2,300,28,1,2021/9/3,0.08,74,5,98
51004605,Nice Apartment /good for university students~405,353326613,Savi,within a few hours,1,0.16,Wan Chai,22.28041,114.18662,Entire home/apt,2,320,28,0,,,74,,98
51051022,"STUDIO 300sq,ft, WELLINGTON STRT/Central HK",156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28323,114.1538,Entire home/apt,2,590,28,0,,,364,,101
51077887,"COMFORT Studio@Chatham Court, TST HK",138649185,Fiona,within a few hours,0.92,0.28,Yau Tsim Mong,22.30262,114.17578,Entire home/apt,2,934,28,0,,,364,,157
51094374,Nice/Good location apartment at Causeway Bay/906,353326613,Savi,within a few hours,1,0.16,Wan Chai,22.28205,114.18553,Entire home/apt,2,300,28,0,,,258,,98
51112203,?????????????????????(B4) Jordan Service Apartment (B4),166183091,Pineapple,within an hour,0.93,0.74,Yau Tsim Mong,22.30497,114.17346,Entire home/apt,2,250,28,0,,,0,,53
51121394,for rent,6504006,Chile,,,,Eastern,22.27871,114.22419,Entire home/apt,2,906,180,0,,,364,,1
51133281,High quality apartment with 2 rooms/For 19F,353326613,Savi,within a few hours,1,0.16,Wan Chai,22.27938,114.17975,Entire home/apt,4,900,28,0,,,74,,98
51153710,Tranquil getaway with rooftop on Lamma,36475244,Vladim??r,within a few hours,1,0.85,Islands,22.22758,114.1151,Entire home/apt,4,1414,2,38,2022/9/12,3.62,69,4.63,1
51176834,Cosy apartment,218702365,Chris,within an hour,1,0.84,Central & Western,22.28814,114.14383,Entire home/apt,2,600,5,5,2022/7/1,0.4,0,3.6,4
51189868,??????????????????????????????,29540911,Jazz,,,0.92,Islands,22.21257,114.0284,Entire home/apt,2,816,1,16,2021/11/21,1.17,0,4.19,1
51226039,"Gorgeous 3BR @Tsing Fung Strt, CWB HK",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.28427,114.19352,Entire home/apt,5,1144,90,0,,,364,,157
51227954,Duplex apartment in Cheung Chau,64902979,Sally,within a few hours,0.83,0.83,Islands,22.2071,114.02726,Entire home/apt,11,2114,1,23,2022/7/1,1.7,361,4.61,7
51237413,"FAMILY 2BR on TAI WO STREET, WAN CHAI",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27524,114.17434,Entire home/apt,4,1100,30,0,,,364,,101
51242543,"MODERN 3 BR IN CAUSEWAY BAY, HONG KONG",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.28605,114.19173,Entire home/apt,6,1200,90,0,,,364,,101
51244544,Sea view flat with terrace near mtr,414882047,Gary,within a few hours,0.97,0.69,Central & Western,22.2877,114.14742,Entire home/apt,4,1543,1,19,2022/9/9,1.38,85,4.26,1
51259969,STUDIO WITH PRIVATE ROOFTOP IN THE HEART OF LKF,10541469,Beatrice,,,,Central & Western,22.28238,114.15435,Entire home/apt,2,800,30,0,,,0,,1
51289748,Weave Suites Central West - Premium Suite,396588956,Weave,within a few hours,1,0.67,Central & Western,22.28642,114.14613,Entire home/apt,2,690,30,0,,,45,,11
51293528,"BRIGHT STUDIO SPACE@Mercer Street, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28606,114.15279,Entire home/apt,2,550,30,0,,,364,,157
51295799,Lovely two bedroom apartment in Sai Ying Pun,415404042,Adarsh,within a few hours,1,1,Central & Western,22.28473,114.13959,Entire home/apt,4,1200,14,2,2022/9/1,0.71,196,4.5,1
51296950,"Cozy & warm room in KT, near HKU",169826410,Elena,within an hour,1,0.83,Central & Western,22.27959,114.12959,Private room,1,288,3,0,,,0,,3
51311753,Seaview - 5mins to HKU metro station,7997635,Oi Chin,within an hour,1,0.67,Central & Western,22.28763,114.13513,Private room,1,5000,30,0,,,90,,5
51314300,Soho living with private rooftop,213432840,Eve,within a day,0.5,,Central & Western,22.28321,114.15189,Entire home/apt,2,950,28,0,,,236,,1
51325788,???????????? sunrise inn 4?????? ????????€B1?????? ????????????????????????????????? ???????????? ???????€????,119690131,Cannis,within an hour,0.96,0.9,Yau Tsim Mong,22.29822,114.17229,Private room,2,529,1,2,2022/8/26,0.18,166,4.5,4
51333607,"Third Street, HKU studio apartment near MTR exit",808933,J,within an hour,1,1,Central & Western,22.28464,114.14338,Entire home/apt,2,660,2,14,2022/8/25,1.11,93,4.71,3
51343113,????????€????????????A,396156611,Ken,within an hour,0.95,0.99,Yau Tsim Mong,22.29811,114.17639,Entire home/apt,1,383,1,0,,,0,,15
51351068,Spacious 2-bedroom top floor,125138858,Tony,within an hour,1,,Wan Chai,22.28,114.1849,Entire home/apt,2,470,30,1,2021/10/11,0.09,0,5,1
51380974,"Cozy home in Kowloon Tong, near City University",343904394,Tam,,,,Sham Shui Po,22.33484,114.17521,Shared room,1,1000,180,0,,,365,,1
51412427,Harbourview Horizon 2-bedroom condo with gym/pool,112800751,Anna,within a day,0.5,0.67,Kowloon City,22.30385,114.1859,Entire home/apt,3,1100,6,0,,,54,,1
51443647,???????€????????????????????      Ononhome@PC???????????????????????????????????????,250995133,OnOn,within an hour,1,1,Islands,22.28188,114.04208,Entire home/apt,4,800,1,128,2022/9/16,9.48,144,4.6,2
51475856,Peaceful Ground Floor Apartment Lamma,416275391,Marina,,,1,Islands,22.22799,114.11313,Entire home/apt,2,890,1,17,2022/5/9,1.27,0,4.59,1
51477768,2BedR + 2BathR @ Hennessy Road 10/F 480SF,1375696,C S,within an hour,1,0.93,Wan Chai,22.27689,114.17024,Entire home/apt,5,1319,7,0,,,83,,5
51477773,2BedR + 2BathR @ Hennessy Road 7/F 480SF,1375696,C S,within an hour,1,0.93,Wan Chai,22.27741,114.17181,Entire home/apt,5,1271,7,1,2022/4/30,0.21,83,2,5
51478606,ROOFTOP FLAT SUBLET. LAMMA ISLAND,9494769,Manuel,,,1,Islands,22.22283,114.11384,Entire home/apt,2,640,7,8,2022/6/10,0.62,26,4.63,1
51528034,Big 900 net apt in Mid Levels  next to rsts/bars,24424413,Brijesh,within a few hours,1,0.5,Central & Western,22.28225,114.14744,Entire home/apt,4,999,28,0,,,273,,1
51543993,Stylish Apart with rooftop in a walk up in Central,68211765,Sabrina,,,1,Central & Western,22.27896,114.15085,Entire home/apt,2,1200,6,0,,,91,,1
51571896,3 BR AT FIRST STREET CLOSE TO SAI YING PUN MTR STN,138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28774,114.14262,Entire home/apt,3,1070,90,0,,,364,,157
51572218,Beachside Two Bed Apartment - Discovery Bay,357217178,Joshua,,,,Islands,22.29898,114.01159,Entire home/apt,4,1900,14,0,,,77,,1
51585133,???????????????????????????????????????????????????????????????,105896924,Rz,within a few hours,0.75,,Yau Tsim Mong,22.32455,114.16047,Private room,1,468,20,0,,,0,,1
51610908,"MESMERIZING VIEWS, 1-BR IN MID-LEVELS-CENTRAL",156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.27544,114.1549,Entire home/apt,2,2280,30,0,,,364,,101
51612741,"220-250sq.ft-Studio@GILMAN BAZAAR, CENTRAL HK",156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28607,114.15376,Entire home/apt,2,772,30,0,,,364,,101
51613572,"SMART & CHIC STUDIO, WHITFIELD RD, HK",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.28695,114.18983,Entire home/apt,2,1300,7,0,,,364,,101
51629851,"COMFORT Studio@Chatham Court, TST HK",156409670,Tia,within a few hours,0.93,0.23,Yau Tsim Mong,22.30075,114.17528,Entire home/apt,2,985,28,0,,,364,,101
51630829,"Full-Harbour View Studio in CWB, Hong Kong",156409670,Tia,within a few hours,0.93,0.23,Eastern,22.28702,114.19105,Entire home/apt,2,1925,7,0,,,364,,101
51631284,"CHIC & STYLISH 1BR@CWB, HK",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.28362,114.18687,Entire home/apt,2,1400,30,0,,,364,,157
51631629,BEAUTIFULLY DECORATED 150 sq.ft STUDIO@CAUSEWAYBAY,156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27805,114.18404,Entire home/apt,2,550,25,0,,,364,,101
51659833,????????????/????????€????????????1??????/???????????????&?????????,24687240,Yang,within an hour,1,0.33,Yau Tsim Mong,22.29493,114.17612,Private room,2,354,7,0,,,0,,31
51674527,Lamma island 2 bedroom house w. garden & sea view,28475972,Richard,within a day,1,0.57,Islands,22.23602,114.11453,Entire home/apt,4,3099,2,13,2021/12/12,1.02,0,4.85,1
51677903,"SPLENDID LOOKING STUDIO, HOI PING RD, CWB.",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27677,114.18398,Entire home/apt,2,1080,30,0,,,364,,101
51678620,BRIGHT 2BR IN DES VOEUX RD WEST,156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28678,114.14564,Entire home/apt,4,1200,30,0,,,364,,101
51691796,??????????????????????????????????????????,257872570,On Lai,within an hour,1,0,Tuen Mun,22.36523,113.99834,Private room,1,400,28,0,,,181,,2
51694785,????????€???????????????Budget Single Rm@Mong Kok??????????????????????????????5??????,24358640,Janis,within an hour,1,0.73,Yau Tsim Mong,22.31755,114.17051,Private room,1,368,10,0,,,42,,40
51695063,????????€???????????????Budget Family Rm for 1 -2@Mong Kok,24358640,Janis,within an hour,1,0.73,Yau Tsim Mong,22.31776,114.16995,Private room,1,238,10,0,,,42,,40
51695163,????????€???????????????Budget Family Rm@Mong Kok05,24358640,Janis,within an hour,1,0.73,Yau Tsim Mong,22.31786,114.16996,Private room,2,228,14,0,,,42,,40
51695388,????????€???????????????Budget Single Rm@Mong Kok,24358640,Janis,within an hour,1,0.73,Yau Tsim Mong,22.31618,114.17063,Private room,1,260,5,1,2021/10/10,0.09,83,5,40
51717345,669 SQ FT TRANQUIL 2BR - HENNESSY RD/ EAST CWB,138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27769,114.1791,Entire home/apt,4,1933,30,0,,,364,,157
51720313,614 SQ FT 1BR IN THE HEART OF SOHO-STAUNTON STREET,138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.2808,114.15374,Entire home/apt,2,1500,30,0,,,364,,157
51721207,"MAGNIFICENT VICTORIA HARBOUR VIEWS, STUDIO IN CWB",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.28445,114.19098,Entire home/apt,2,600,28,0,,,337,,101
51722095,669 SQ FT TRANQUIL 2BR - HENNESSY RD/ EAST CWB,156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27762,114.17913,Entire home/apt,4,2033,30,0,,,364,,101
51722629,"OVERLOOKING VICTORIA HARBOUR, PREMIUM STUDIO@CWB",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.2858,114.19017,Entire home/apt,2,700,30,0,,,364,,101
51739339,"CHIC & STYLISH 1BR@CWB, HK",156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.28447,114.19038,Entire home/apt,2,1400,30,0,,,347,,101
51739746,614 SQ FT 1BR IN THE HEART OF SOHO-STAUNTON STREET,156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28115,114.15318,Entire home/apt,2,1600,30,0,,,364,,101
51760965,Lovely studio apartment with patio in Wanchai,419314041,Joyce,within a few hours,0.9,0.91,Wan Chai,22.27865,114.17311,Entire home/apt,1,359,2,15,2022/7/15,1.19,279,4.8,1
51761915,MODERN 1BR SUITE IN CENTRAL HONG KONG,156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28276,114.15365,Entire home/apt,2,1810,30,0,,,364,,101
51776392,MINIMALISTIC 1BR NEAR MTR IN CENTRAL HK,156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28282,114.15336,Entire home/apt,2,1600,30,0,,,364,,101
51777303,MODERN 1BR SUITE IN CENTRAL HONG KONG,138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28302,114.15231,Entire home/apt,2,1700,30,0,,,364,,157
51777519,MINIMALISTIC 1BR NEAR MTR IN CENTRAL HK,138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28074,114.1524,Entire home/apt,2,1500,30,0,,,90,,157
51792123,Tranquil bungalow in YSW Lamma Island,991336,Scott,within a few hours,1,0.84,Islands,22.22502,114.11172,Entire home/apt,4,2094,2,43,2022/9/12,3.36,116,4.47,1
51804251,"GF&1F, Lovely 4 bedrms with BBQ terrace. 6 guest.",249769613,Joanna,within an hour,1,0.94,Sai Kung,22.39248,114.30725,Entire home/apt,6,1500,28,39,2022/6/12,3.08,18,4.31,1
51804866,Designer serviced 1-bdrm in Central Happy Valley,54921788,Benjamin,within an hour,1,0.93,Wan Chai,22.26659,114.18729,Entire home/apt,2,1328,21,12,2022/9/5,0.94,6,4.83,1
51806883,Stylish one bedroom flat & rooftop - Sai Ying Pun,15711875,Lise,within a day,0.9,0.8,Central & Western,22.28493,114.13957,Entire home/apt,2,750,7,3,2022/7/15,0.27,16,5,1
51829698,502 (3ppl),54924991,Nap Man,within a few hours,0.78,0.14,Yau Tsim Mong,22.30478,114.17289,Entire home/apt,3,454,1,0,,,365,,8
51834937,PREMIUM SUITE AMONGST THE LIVELY CROWD OF WANCHAI,138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27764,114.17931,Entire home/apt,2,1313,30,0,,,364,,157
51835948,335sqft STUDIO on HENNESSY RD just a stroll to MTR,138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27957,114.18057,Entire home/apt,2,1133,30,0,,,364,,157
51856181,335sqft STUDIO on HENNESSY RD just a stroll to MTR,156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27936,114.17912,Entire home/apt,2,1233,30,0,,,364,,101
51856711,????????????sunrise inn 2?????? ????????€B1?????? ????????????????????????????????? ???????????? ???????€????,119690131,Cannis,within an hour,0.96,0.9,Yau Tsim Mong,22.29847,114.17109,Private room,2,440,1,0,,,180,,4
51857362,Private room B Situated in Heart of Wanchai & CWB,22102422,Bowie,within a day,0.58,0.97,Wan Chai,22.27634,114.17902,Private room,1,231,14,3,2022/1/10,0.28,169,5,8
51874677,PREMIUM SUITE AMONGST THE LIVELY CROWD OF WANCHAI,156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27788,114.18049,Entire home/apt,2,1413,30,0,,,364,,101
51876831,"1-BR@PRIME AREA, CENTRAL, Hong Kong",156409670,Tia,within a few hours,0.93,0.23,Central & Western,22.28771,114.15181,Entire home/apt,2,1050,30,0,,,364,,101
51877701,960 SQ.FT. CITY VIEW 2BR AT KING'S ROAD - HK,138649185,Fiona,within a few hours,0.92,0.28,Eastern,22.28712,114.19388,Entire home/apt,2,1867,30,0,,,364,,157
51898056,960 SQ.FT. CITY VIEW 2BR AT KING'S ROAD - HK,156409670,Tia,within a few hours,0.93,0.23,Eastern,22.2879,114.19434,Entire home/apt,4,1970,30,0,,,364,,101
51899126,"WELCOMING PETS in 2BR@WAN CHAI, HK",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27576,114.173,Entire home/apt,4,1885,28,0,,,364,,157
51927174,Entire rental unit hosted by Jalaine,323564694,Jalaine,within an hour,0.9,0.73,Central & Western,22.28741,114.1492,Private room,2,322,28,4,2022/7/3,0.88,34,4.75,2
51935424,Private floor in a charming Repulse Bay triplex,7412127,Jay,within an hour,1,0.7,Southern,22.23527,114.19891,Private room,2,1294,1,4,2022/9/12,0.87,86,4.5,1
51952729,"MINIMALISTIC STUDIO ON CLEVERLY STREET, HK",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28483,114.15176,Entire home/apt,2,800,30,0,,,364,,157
51970662,????????€???????????????Budget Twin Rm@Mong Kok0117,24358640,Janis,within an hour,1,0.73,Yau Tsim Mong,22.31661,114.17074,Private room,1,238,7,0,,,42,,40
51980307,??????????????? Aqua's home - Cozy 1b flat near the pier,84649473,Aqua,within an hour,1,0.91,Islands,22.20657,114.1319,Entire home/apt,2,564,1,43,2022/8/6,3.69,146,4.79,2
51995972,?€??????? Cheung Chau?€? Room???302 ?????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.21112,114.02801,Entire home/apt,2,407,1,1,2022/2/14,0.14,75,4,35
51996464,?€??????? Cheung Chau?€? Room???303 ?????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.21316,114.02803,Entire home/apt,2,407,1,0,,,73,,35
51996626,?€??????? Cheung Chau?€? Room???308A ?????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.2121,114.02816,Entire home/apt,3,514,1,7,2022/6/28,0.58,74,4.14,35
51996930,?€??????? Cheung Chau?€? Room???301A ?????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.21174,114.03013,Entire home/apt,2,407,1,1,2022/7/10,0.43,73,3,35
51997217,?€??????? Cheung Chau?€? Room???B1 ???????????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.20616,114.02816,Entire home/apt,4,720,1,1,2021/12/28,0.11,70,5,35
51997505,?€??????? Cheung Chau?€? Room???B2 ???????????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.20628,114.02832,Entire home/apt,2,444,1,1,2022/1/9,0.12,71,1,35
51997646,?€??????? Cheung Chau?€? Room???B3???????????????,109310747,Brenda,within a day,0.8,0.78,Islands,22.20491,114.02643,Entire home/apt,4,683,1,3,2022/7/1,0.31,73,3.67,35
51999327,"CITY VIEWS 1BR@KINGS RD-NORTH POINT, HK",138649185,Fiona,within a few hours,0.92,0.28,Eastern,22.28927,114.19715,Entire home/apt,2,1100,30,0,,,364,,157
52020863,1 BR STROLL AWAY FROM FORTRESS HILL MTR STN/ HK,156409670,Tia,within a few hours,0.93,0.23,Eastern,22.28921,114.19269,Entire home/apt,2,1000,30,0,,,364,,101
52021605,SPACIOUS 2BR IN BUSY TST-KOWLOON,156409670,Tia,within a few hours,0.93,0.23,Yau Tsim Mong,22.29934,114.17165,Entire home/apt,4,2400,30,0,,,364,,101
52022265,STAY AT 645 SQ.FT. 1BR & STROLL THROUGH WANCHAI,156409670,Tia,within a few hours,0.93,0.23,Wan Chai,22.27439,114.16993,Entire home/apt,2,1400,30,0,,,364,,101
52042692,"Beautiful Top Floor Flat, Rooftop and Ocean View!",23316632,Tanis,within an hour,0.8,1,Islands,22.22922,113.92998,Private room,3,1257,2,18,2022/8/15,1.44,15,4.78,1
52045753,Bright and large studio with a 500sqft terrace,118783198,Martin,within a few hours,1,0.59,Central & Western,22.28751,114.14953,Entire home/apt,2,1750,1,10,2022/9/3,0.86,18,4.5,1
